CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C15756,2731.319748,1.0,0.0,0.0,0.0,410.837121,0.0,0.0,0.0,0.25,3,0,3000.0,696.542192,761.827013,0.0,12
C15757,1478.069308,1.0,0.0,0.0,0.0,37.483718,0.0,0.0,0.0,0.083333,1,0,1500.0,287.13201,531.655053,0.0,12
C15761,145.379392,0.727273,0.0,0.0,0.0,79.010936,0.0,0.0,0.0,0.166667,2,0,1000.0,542.489358,156.265479,0.125,12
C15767,1371.015868,1.0,180.0,180.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3000.0,534.055194,866.123831,0.0,12
C15768,218.35043,1.0,54.25,0.0,54.25,0.0,0.333333,0.0,0.333333,0.0,0,4,500.0,704.553221,1722.057336,0.0,12
C15775,501.360034,1.0,107.27,107.27,0.0,0.0,0.25,0.25,0.0,0.0,0,3,7500.0,614.163281,188.038862,0.0,12
C15777,1308.128024,1.0,623.03,0.0,623.03,0.0,0.916667,0.0,0.833333,0.0,0,15,1500.0,306.967651,356.087522,0.0,12
C15780,40.778677,1.0,100.98,100.98,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,400.0,227.659466,196.226103,0.0,12
C15786,425.549034,1.0,151.68,0.0,151.68,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,72.454987,270.085264,0.0,12
C15787,907.371097,1.0,55.65,0.0,55.65,0.0,0.166667,0.0,0.166667,0.0,0,3,1000.0,416.818116,603.735158,0.0,12
C15789,2828.808139,1.0,199.0,0.0,199.0,0.0,0.25,0.0,0.166667,0.0,0,3,8000.0,615.69756,792.533866,0.0,12
C15792,2997.999455,1.0,288.4,0.0,288.4,931.971634,0.75,0.0,0.75,0.166667,2,9,9000.0,1733.213844,705.163246,0.0,12
C15796,1394.245166,1.0,684.85,61.85,623.0,1574.545965,0.583333,0.083333,0.416667,0.416667,9,7,1500.0,2411.283485,1291.78569,0.090909,12
C15798,294.280019,1.0,19.9,19.9,0.0,75.255164,0.083333,0.083333,0.0,0.166667,2,1,1000.0,214.638861,174.577973,0.0,12
C15799,356.669878,0.909091,0.0,0.0,0.0,390.549563,0.0,0.0,0.0,0.166667,2,0,1200.0,1936.324445,117.244717,0.285714,12
C15800,379.198083,1.0,40.0,0.0,40.0,0.0,0.166667,0.0,0.166667,0.0,0,3,2900.0,224.790156,212.520426,0.0,12
C15801,264.051708,1.0,63.0,63.0,0.0,39.762754,0.083333,0.083333,0.0,0.083333,1,1,5000.0,360.123912,192.075716,0.0,12
C15802,218.894935,1.0,568.34,568.34,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,3000.0,279.74723,241.723393,0.0,12
C15812,880.259646,1.0,831.52,609.37,222.15,0.0,0.5,0.333333,0.416667,0.0,0,20,1200.0,975.402992,229.25572,0.0,12
C15813,1593.655423,1.0,358.7,111.3,247.4,618.455892,0.416667,0.083333,0.25,0.25,5,8,2000.0,467.499859,449.473659,0.0,12
C15816,7.992356,1.0,196.66,0.0,196.66,0.0,0.166667,0.0,0.083333,0.0,0,2,7000.0,90.0711,29.862755,0.083333,12
C15817,16.646768,0.818182,135.28,0.0,135.28,0.0,0.5,0.0,0.5,0.0,0,6,4000.0,212.020939,142.655139,0.111111,12
C15821,66.296517,1.0,56.44,0.0,56.44,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,110.099433,166.020925,0.0,12
C15827,1163.135011,1.0,0.0,0.0,0.0,884.506039,0.0,0.0,0.0,0.166667,6,0,1200.0,222.485191,420.701352,0.0,12
C15829,1298.539837,1.0,42.56,0.0,42.56,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,278.050986,814.495329,0.0,12
C15830,59.614155,0.818182,438.0,0.0,438.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,525.046566,149.110815,0.090909,12
C15832,391.673369,1.0,1944.64,1333.38,611.26,0.0,0.833333,0.666667,0.583333,0.0,0,29,6000.0,2218.376164,211.587611,0.083333,12
C15833,1190.007646,1.0,0.0,0.0,0.0,1491.137439,0.0,0.0,0.0,0.25,4,0,1500.0,175.509452,546.469472,0.0,12
C15839,121.671833,0.818182,540.0,540.0,0.0,0.0,0.583333,0.583333,0.0,0.0,0,9,1800.0,238.201855,231.170968,0.285714,12
C15840,337.269093,1.0,0.0,0.0,0.0,149.696598,0.0,0.0,0.0,0.083333,1,0,1200.0,482.296401,191.122638,0.0,12
C15846,445.179998,1.0,0.0,0.0,0.0,58.770943,0.0,0.0,0.0,0.25,3,0,500.0,197.851349,214.062758,0.0,12
C15848,1337.133737,1.0,0.0,0.0,0.0,73.354616,0.0,0.0,0.0,0.083333,1,0,1500.0,349.862368,350.033702,0.0,12
C15849,487.723632,1.0,0.0,0.0,0.0,978.210005,0.0,0.0,0.0,0.083333,1,0,1500.0,1454.589519,184.288462,0.083333,12
C15850,2487.42306,1.0,113.25,0.0,113.25,512.570394,0.416667,0.0,0.416667,0.083333,3,5,2500.0,600.106329,1033.145181,0.0,12
C15854,1380.729836,1.0,145.94,145.94,0.0,589.017161,0.083333,0.083333,0.0,0.166667,10,3,1800.0,610.851898,610.251148,0.0,12
C15857,930.322044,1.0,444.96,0.0,444.96,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,630.302306,657.600716,0.0,12
C15859,832.183808,1.0,0.0,0.0,0.0,1991.951203,0.0,0.0,0.0,0.333333,9,0,2500.0,1497.093428,255.621363,0.0,12
C15860,253.367476,0.909091,626.69,0.0,626.69,0.0,0.416667,0.0,0.416667,0.0,0,5,1500.0,969.151872,176.889617,0.0,12
C15861,2111.244939,0.818182,147.12,147.12,0.0,1578.669085,0.083333,0.083333,0.0,0.166667,5,1,6500.0,4014.564637,475.89936,0.0,12
C15862,1450.649137,1.0,0.0,0.0,0.0,1782.155586,0.0,0.0,0.0,0.25,4,0,4000.0,843.588576,316.380664,0.0,12
C15864,3598.913061,1.0,53.13,53.13,0.0,2767.233925,0.083333,0.083333,0.0,0.25,6,1,6000.0,868.558084,1233.962964,0.0,12
C15869,2447.62454,1.0,116.16,26.16,90.0,729.174169,0.5,0.083333,0.416667,0.083333,1,7,7500.0,525.469962,571.995314,0.0,12
C15874,1042.614416,1.0,0.0,0.0,0.0,119.716756,0.0,0.0,0.0,0.083333,2,0,1200.0,269.011259,437.211705,0.0,12
C15876,3871.433675,1.0,0.0,0.0,0.0,975.139233,0.0,0.0,0.0,0.083333,5,0,9500.0,903.655941,953.264819,0.0,12
C15877,646.398621,1.0,839.05,192.95,646.1,0.0,1.0,0.166667,1.0,0.0,0,19,4500.0,1350.435597,248.178351,0.083333,12
C15879,3881.679582,1.0,15.92,15.92,0.0,2183.782456,0.083333,0.083333,0.0,0.333333,9,1,5500.0,1032.183632,1129.747227,0.0,12
C15881,1466.852542,1.0,543.58,543.58,0.0,0.0,0.25,0.25,0.0,0.0,0,4,2500.0,518.150669,355.284593,0.0,12
C15882,47.162463,0.909091,1276.72,810.0,466.72,0.0,0.416667,0.083333,0.333333,0.0,0,5,6000.0,602.244665,94.668806,0.166667,12
C15885,2466.452707,1.0,118.72,44.8,73.92,0.0,0.166667,0.083333,0.083333,0.0,0,3,5000.0,732.01795,908.384613,0.0,12
C15886,1184.120178,1.0,69.49,0.0,69.49,1719.993551,0.083333,0.0,0.083333,0.5,8,2,1400.0,712.25724,385.314668,0.0,12
C15888,1414.422361,1.0,90.03,0.0,90.03,0.0,0.833333,0.0,0.833333,0.0,0,12,1500.0,323.893824,492.851078,0.0,12
C15890,170.086639,0.909091,1218.11,980.87,237.24,0.0,0.75,0.5,0.166667,0.0,0,9,6000.0,1277.281619,152.507474,0.222222,12
C15891,585.537233,1.0,178.0,0.0,178.0,723.138529,0.333333,0.0,0.333333,0.083333,3,4,1000.0,1198.443149,316.758371,0.083333,12
C15894,1079.097023,1.0,247.44,0.0,247.44,0.0,1.0,0.0,1.0,0.0,0,12,1200.0,503.445403,302.481716,0.0,12
C15895,1761.69297,1.0,0.0,0.0,0.0,950.448895,0.0,0.0,0.0,0.25,7,0,2000.0,414.860394,452.085171,0.0,12
C15898,812.317275,1.0,404.91,0.0,404.91,0.0,0.75,0.0,0.75,0.0,0,18,1000.0,573.841447,318.793218,0.0,12
C15899,511.825603,0.909091,362.48,0.0,362.48,0.0,0.416667,0.0,0.416667,0.0,0,10,2000.0,2400.443969,377.084941,0.0,12
C15903,55.539236,0.909091,201.27,201.27,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7500.0,467.319744,144.25972,0.111111,12
C15905,1799.320009,1.0,0.0,0.0,0.0,872.408101,0.0,0.0,0.0,0.083333,2,0,2000.0,298.163408,718.578894,0.0,12
C15908,1267.621753,1.0,107.05,64.55,42.5,0.0,0.416667,0.25,0.083333,0.0,0,5,4000.0,505.790714,382.36978,0.0,12
C15909,1201.204437,1.0,117.89,117.89,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,1200.0,283.696314,454.665216,0.0,12
C15910,1343.200147,1.0,848.53,0.0,848.53,0.0,0.666667,0.0,0.666667,0.0,0,14,5500.0,817.669027,333.092064,0.0,12
C15914,1474.532261,1.0,106.0,106.0,0.0,36.308611,0.083333,0.083333,0.0,0.083333,2,2,3000.0,349.349174,434.513783,0.0,12
C15916,11.566281,1.0,148.56,0.0,148.56,0.0,1.0,0.0,0.916667,0.0,0,12,1500.0,128.994977,139.382867,0.090909,12
C15917,741.05358,1.0,0.0,0.0,0.0,37.527333,0.0,0.0,0.0,0.083333,1,0,1200.0,1267.067064,231.513272,0.0,12
C15919,1139.691004,1.0,117.0,117.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1200.0,492.089429,437.099794,0.0,12
C15920,1207.465786,1.0,125.0,25.0,100.0,0.0,0.333333,0.083333,0.166667,0.0,0,4,1800.0,1872.705924,458.501302,0.090909,12
C15921,3160.087236,1.0,0.0,0.0,0.0,757.003109,0.0,0.0,0.0,0.083333,1,0,8000.0,744.90895,715.509134,0.0,12
C15925,3200.184366,1.0,0.0,0.0,0.0,2139.707578,0.0,0.0,0.0,0.083333,1,0,5000.0,780.190463,920.718093,0.0,12
C15926,408.724408,1.0,89.39,89.39,0.0,108.912198,0.083333,0.083333,0.0,0.083333,1,1,3000.0,166.426897,211.611083,0.0,12
C15928,986.828539,1.0,417.25,394.76,22.49,778.725777,0.333333,0.333333,0.083333,0.083333,1,7,1200.0,1706.126097,398.734242,0.0,12
C15929,3144.690403,1.0,865.94,865.94,0.0,0.0,0.25,0.25,0.0,0.0,0,4,3500.0,1018.210531,977.712784,0.0,12
C15930,202.08047,1.0,190.96,0.0,190.96,0.0,0.25,0.0,0.25,0.0,0,3,1000.0,156.408373,173.016455,0.083333,12
C15935,4940.113918,1.0,814.66,814.66,0.0,908.434086,0.583333,0.583333,0.0,0.083333,1,8,10000.0,1904.849069,1428.029439,0.0,12
C15937,793.213204,1.0,1011.16,488.99,522.17,0.0,0.833333,0.333333,0.5,0.0,0,19,1000.0,842.847535,307.591569,0.0,12
C15938,983.363407,1.0,275.06,0.0,275.06,0.0,0.5,0.0,0.5,0.0,0,6,1000.0,587.715737,316.239935,0.0,12
C15939,473.807764,0.818182,546.94,0.0,546.94,0.0,1.0,0.0,1.0,0.0,0,19,7000.0,1612.129418,121.996148,0.0,12
C15946,1876.872139,1.0,0.0,0.0,0.0,741.088191,0.0,0.0,0.0,0.083333,1,0,2300.0,940.91574,583.146807,0.0,12
C15947,1496.172117,1.0,0.0,0.0,0.0,1357.679075,0.0,0.0,0.0,0.25,4,0,6500.0,368.342402,318.402704,0.0,12
C15953,1851.622011,1.0,200.0,200.0,0.0,152.692363,0.083333,0.083333,0.0,0.083333,1,1,2000.0,712.34021,798.280589,0.0,12
C15957,766.491179,1.0,799.92,0.0,799.92,0.0,1.0,0.0,1.0,0.0,0,24,5200.0,1351.417476,250.54894,0.0,12
C15960,261.946133,0.909091,1215.64,145.0,1070.64,0.0,0.5,0.166667,0.416667,0.0,0,15,6500.0,573.280563,285.852332,0.0,12
C15962,1922.172543,1.0,0.0,0.0,0.0,1810.839188,0.0,0.0,0.0,0.166667,5,0,2000.0,481.087934,655.365553,0.0,12
C15965,1459.534846,1.0,0.0,0.0,0.0,1275.554446,0.0,0.0,0.0,0.25,6,0,5500.0,827.318305,334.942449,0.0,12
C15966,2882.431664,1.0,0.0,0.0,0.0,130.714887,0.0,0.0,0.0,0.166667,2,0,3000.0,608.839527,1240.347359,0.0,12
C15969,434.932876,1.0,933.8,0.0,933.8,0.0,1.0,0.0,1.0,0.0,0,39,2700.0,253.085801,168.730445,0.083333,12
C15973,45.160837,0.727273,0.0,0.0,0.0,79.46115,0.0,0.0,0.0,0.083333,1,0,6500.0,486.597254,89.975046,0.0,12
C15974,1295.733461,1.0,705.84,620.0,85.84,0.0,0.416667,0.083333,0.416667,0.0,0,8,1500.0,417.88231,571.226809,0.0,12
C15977,2716.981814,1.0,0.0,0.0,0.0,1486.243293,0.0,0.0,0.0,0.416667,5,0,8000.0,648.230914,651.277648,0.0,12
C15981,1105.969915,1.0,0.0,0.0,0.0,291.608512,0.0,0.0,0.0,0.416667,7,0,1200.0,366.079307,463.040434,0.0,12
C15982,994.231031,1.0,487.6,0.0,487.6,38.690552,0.75,0.0,0.75,0.083333,1,9,1000.0,755.610568,801.233778,0.0,12
C15984,1114.38403,1.0,1956.43,1423.8,532.63,521.664369,0.583333,0.083333,0.5,0.083333,3,18,1800.0,836.108453,1238.531629,0.0,12
C15985,860.268175,1.0,0.0,0.0,0.0,1974.202963,0.0,0.0,0.0,0.333333,5,0,2500.0,749.789889,292.755072,0.0,12
C15987,4672.628863,1.0,483.02,99.0,384.02,1168.493188,1.0,0.083333,1.0,0.166667,2,25,8500.0,1476.028461,1151.108962,0.0,12
C15988,1649.174527,1.0,0.0,0.0,0.0,364.489187,0.0,0.0,0.0,0.083333,1,0,10000.0,1334.151756,415.982151,0.0,12
C15990,406.707189,1.0,0.0,0.0,0.0,211.485981,0.0,0.0,0.0,0.166667,2,0,5000.0,602.755235,206.910997,0.0,12
C15996,2551.808695,1.0,179.9,179.9,0.0,196.095144,0.25,0.25,0.0,0.166667,3,7,3000.0,586.174437,924.177666,0.0,12
C15997,4.652161,0.727273,398.64,0.0,398.64,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,445.721684,43.143334,0.1,12
C16000,1541.047251,1.0,100.0,0.0,100.0,0.0,0.166667,0.0,0.166667,0.0,0,2,7000.0,325.179537,329.548006,0.0,12
C16001,2886.330537,1.0,0.0,0.0,0.0,275.617952,0.0,0.0,0.0,0.416667,6,0,3000.0,3628.742239,1039.604463,0.083333,12
C16010,1906.67771,1.0,486.27,580.2,0.0,0.0,0.416667,0.25,0.0,0.0,0,14,2000.0,712.776539,1440.494944,0.0,12
C16012,1196.183155,0.909091,166.8,166.8,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,7000.0,1910.836556,359.989055,0.0,12
C16017,1783.266003,1.0,129.05,129.05,0.0,1412.345077,0.083333,0.083333,0.0,0.25,4,1,2000.0,581.851472,418.990497,0.0,12
C16026,204.61438,0.818182,1410.6,411.6,999.0,0.0,0.583333,0.416667,0.166667,0.0,0,8,4000.0,1933.515816,150.08129,0.2,12
C16028,312.928384,1.0,0.0,0.0,0.0,1800.188812,0.0,0.0,0.0,0.083333,1,0,2800.0,28.380195,193.738387,0.0,12
C16033,2092.156291,1.0,1372.81,1372.81,0.0,0.0,0.416667,0.416667,0.0,0.0,0,16,2250.0,1073.317848,1140.180264,0.0,12
C16035,478.530825,1.0,0.0,0.0,0.0,96.176909,0.0,0.0,0.0,0.25,4,0,500.0,175.481779,191.85798,0.0,12
C16045,2389.347926,1.0,382.5,0.0,382.5,0.0,0.75,0.0,0.75,0.0,0,9,2500.0,1118.260439,1642.929308,0.0,12
C16050,2408.162021,1.0,0.0,0.0,0.0,615.181965,0.0,0.0,0.0,0.333333,5,0,2500.0,516.675665,810.048137,0.0,12
C16057,540.691281,1.0,0.0,0.0,0.0,155.663715,0.0,0.0,0.0,0.166667,3,0,2200.0,1561.37344,375.333662,0.083333,12
C16058,2713.833113,1.0,317.62,0.0,317.62,225.464718,0.833333,0.0,0.75,0.083333,1,10,4500.0,665.76969,754.751563,0.0,12
C16059,2932.111796,1.0,346.32,346.32,0.0,2631.304016,0.333333,0.333333,0.0,0.333333,10,9,6000.0,597.5143,784.577784,0.0,12
C16060,2643.019532,1.0,554.38,191.13,363.25,0.0,1.0,0.25,0.916667,0.0,0,15,8000.0,681.881907,882.049542,0.0,12
C16061,1196.364009,1.0,0.0,0.0,0.0,1376.669494,0.0,0.0,0.0,0.25,7,0,1500.0,293.144474,307.355494,0.0,12
C16063,535.278586,1.0,704.72,360.9,343.82,0.0,1.0,0.5,1.0,0.0,0,38,600.0,686.976557,828.745267,0.0,12
C16065,1113.954035,1.0,87.09,0.0,87.09,0.0,0.583333,0.0,0.5,0.0,0,8,4500.0,276.653239,327.757053,0.0,12
C16066,212.25194,1.0,0.0,0.0,0.0,310.679119,0.0,0.0,0.0,0.166667,3,0,300.0,332.528057,193.718315,0.083333,12
C16068,424.809549,1.0,1130.0,1130.0,0.0,185.283125,0.083333,0.083333,0.0,0.083333,1,3,1500.0,133.744014,200.179471,0.0,12
C16074,2963.381127,1.0,535.97,535.97,0.0,38.953008,0.75,0.75,0.0,0.083333,1,10,5000.0,638.384571,1027.923953,0.0,12
C16078,854.166159,1.0,567.68,536.0,31.68,237.518629,0.25,0.166667,0.083333,0.333333,5,7,3500.0,1697.132875,416.006812,0.083333,12
C16082,1157.305572,1.0,0.0,0.0,0.0,1195.791823,0.0,0.0,0.0,0.166667,5,0,1200.0,328.141952,293.804549,0.0,12
C16084,1832.521787,1.0,0.0,0.0,0.0,131.233151,0.0,0.0,0.0,0.166667,3,0,2000.0,495.043669,1041.361298,0.0,12
C16086,432.109743,1.0,334.48,281.98,52.5,473.763157,0.25,0.166667,0.166667,0.25,3,6,1200.0,634.297592,206.14725,0.0,12
C16090,1082.436807,1.0,0.0,0.0,0.0,1835.406271,0.0,0.0,0.0,0.25,7,0,1500.0,2094.304543,258.977488,0.0,12
C16091,325.038037,1.0,512.16,105.0,407.16,0.0,0.833333,0.083333,0.75,0.0,0,13,2500.0,567.449456,238.252068,0.0,12
C16092,1700.753811,1.0,0.0,0.0,0.0,624.480873,0.0,0.0,0.0,0.5,9,0,2000.0,418.596666,434.688783,0.0,12
C16093,3136.079106,1.0,555.0,0.0,555.0,1728.321044,1.0,0.0,0.916667,0.083333,4,12,3500.0,1045.129438,780.780114,0.0,12
C16098,1679.952713,1.0,585.39,585.39,0.0,0.0,0.75,0.75,0.0,0.0,0,11,1700.0,523.910288,1315.479892,0.0,12
C16099,1476.16609,1.0,0.0,0.0,0.0,1429.734958,0.0,0.0,0.0,0.333333,6,0,3000.0,2644.30567,492.497922,0.0,12
C16104,2525.683344,1.0,0.0,0.0,0.0,285.193204,0.0,0.0,0.0,0.166667,5,0,7000.0,1483.38461,702.052491,0.0,12
C16106,121.117428,0.909091,968.64,0.0,968.64,0.0,1.0,0.0,1.0,0.0,0,24,3000.0,764.973252,189.162675,0.181818,12
C16107,299.030773,1.0,805.8,540.0,265.8,0.0,1.0,0.083333,1.0,0.0,0,13,4000.0,845.966736,184.444816,0.0,12
C16109,3027.570865,1.0,0.0,0.0,0.0,2081.583331,0.0,0.0,0.0,0.083333,3,0,4500.0,1074.265678,883.685949,0.0,12
C16113,765.109593,1.0,0.0,0.0,0.0,457.076354,0.0,0.0,0.0,0.25,3,0,1200.0,269.369459,271.528169,0.0,12
C16116,757.470201,1.0,118.7,0.0,118.7,1520.641388,0.5,0.0,0.5,0.166667,4,12,2000.0,305.892501,211.984193,0.083333,12
C16117,1253.188317,1.0,320.34,0.0,320.34,0.0,0.666667,0.0,0.666667,0.0,0,11,1500.0,1229.226379,324.954747,0.0,12
C16120,1084.652647,1.0,0.0,0.0,0.0,37.460952,0.0,0.0,0.0,0.166667,2,0,1200.0,272.517748,277.546713,0.0,12
C16121,237.198442,1.0,1166.68,0.0,1166.68,0.0,1.0,0.0,1.0,0.0,0,12,3500.0,1014.549633,216.090433,0.083333,12
C16124,468.851415,1.0,0.0,0.0,0.0,147.205289,0.0,0.0,0.0,0.083333,1,0,600.0,164.403739,276.486072,0.0,12
C16125,252.717781,1.0,463.34,0.0,463.34,0.0,0.833333,0.0,0.833333,0.0,0,10,4000.0,162.949236,184.464721,0.0,12
C16127,18.105265,1.0,244.92,0.0,244.92,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,221.798291,179.182583,0.333333,12
C16132,64.152423,0.818182,487.0,487.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0,13,500.0,454.888506,127.731899,0.2,12
C16133,954.060867,1.0,279.76,0.0,578.55,325.076569,0.583333,0.0,0.666667,0.333333,4,14,1000.0,956.028747,1033.373322,0.0,12
C16135,1631.385579,1.0,0.0,0.0,0.0,1755.575907,0.0,0.0,0.0,0.083333,3,0,3500.0,398.316441,566.30971,0.0,12
C16137,1084.912729,1.0,661.49,661.49,0.0,107.477606,0.083333,0.083333,0.0,0.083333,1,1,1800.0,2617.887354,299.935043,0.090909,12
C16139,2705.899439,1.0,0.0,0.0,0.0,547.055908,0.0,0.0,0.0,0.166667,2,0,8500.0,1123.974128,654.870661,0.0,12
C16140,1044.878512,1.0,0.0,0.0,0.0,168.888837,0.0,0.0,0.0,0.166667,2,0,1200.0,348.658967,269.844517,0.0,12
C16141,1944.394136,1.0,575.88,375.88,200.0,0.0,0.583333,0.333333,0.416667,0.0,0,12,4500.0,406.891744,399.881036,0.0,12
C16145,64.180193,0.727273,602.2,502.2,100.0,0.0,0.416667,0.416667,0.166667,0.0,0,9,2500.0,590.403543,69.987515,0.0,12
C16149,719.592571,0.727273,124.13,45.65,78.48,0.0,0.25,0.083333,0.166667,0.0,0,3,3000.0,1486.14717,390.098144,0.0,12
C16150,1473.542308,1.0,240.02,0.0,240.02,0.0,0.583333,0.0,0.5,0.0,0,12,1500.0,613.733389,535.262291,0.0,12
C16151,1359.527692,1.0,92.1,0.0,92.1,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,487.05295,495.317878,0.0,12
C16153,208.039434,1.0,684.2,518.87,165.33,0.0,0.833333,0.5,0.75,0.0,0,26,4000.0,1194.108316,158.022532,0.333333,12
C16159,288.350729,1.0,296.16,0.0,296.16,1113.678595,0.333333,0.0,0.25,0.166667,5,8,1500.0,58.787935,135.413354,0.0,12
C16160,1776.088454,1.0,117.0,117.0,0.0,139.117692,0.333333,0.333333,0.0,0.166667,2,4,9000.0,1160.657884,381.46904,0.0,12
C16161,4383.571529,1.0,0.0,0.0,0.0,1805.853456,0.0,0.0,0.0,0.333333,6,0,5000.0,1161.700956,994.581254,0.0,12
C16162,788.425212,1.0,94.38,32.08,62.3,1461.675329,0.166667,0.083333,0.166667,0.5,10,3,2500.0,1593.278155,401.341447,0.0,12
C16163,440.161534,1.0,365.0,116.0,249.0,0.0,0.25,0.083333,0.166667,0.0,0,6,800.0,230.655936,209.080877,0.0,12
C16164,1994.005447,1.0,0.0,0.0,0.0,1512.2157,0.0,0.0,0.0,0.083333,6,0,6000.0,689.917064,577.743307,0.0,12
C16166,137.507638,1.0,0.0,0.0,0.0,94.989817,0.0,0.0,0.0,0.083333,1,0,500.0,158.139197,171.611073,0.0,12
C16169,4420.564706,1.0,0.0,0.0,0.0,310.00809,0.0,0.0,0.0,0.166667,2,0,5000.0,1096.636052,1313.966224,0.0,12
C16174,292.176394,1.0,400.04,275.04,125.0,410.694889,0.583333,0.166667,0.333333,0.25,4,7,3000.0,681.432786,167.945758,0.0,12
C16175,701.345445,1.0,70.98,0.0,70.98,0.0,0.166667,0.0,0.166667,0.0,0,2,1000.0,379.261644,260.465386,0.0,12
C16177,2112.383095,1.0,0.0,0.0,0.0,1437.963388,0.0,0.0,0.0,0.25,5,0,2500.0,763.38027,705.382787,0.0,12
C16179,1446.080403,1.0,0.0,0.0,0.0,75.50221,0.0,0.0,0.0,0.083333,1,0,1700.0,361.533622,496.679318,0.0,12
C16180,745.342323,1.0,49.25,49.25,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,370.390221,215.208576,0.0,12
C16181,3249.347926,1.0,438.12,59.2,378.92,2195.21579,1.0,0.083333,1.0,0.416667,6,27,5000.0,1021.827215,744.223511,0.0,12
C16185,2859.393734,1.0,0.0,0.0,0.0,841.853868,0.0,0.0,0.0,0.333333,7,0,3500.0,890.878231,1015.570692,0.0,12
C16186,1070.59508,1.0,0.0,0.0,0.0,54.379041,0.0,0.0,0.0,0.25,3,0,1200.0,1513.629514,502.813712,0.083333,12
C16187,969.583332,1.0,0.0,0.0,0.0,19.587825,0.0,0.0,0.0,0.083333,1,0,2500.0,481.98,301.076813,0.0,12
C16189,493.557307,0.909091,1653.34,559.83,1093.51,1949.228028,0.583333,0.25,0.5,0.166667,2,13,2500.0,3719.691848,199.34309,0.181818,12
C16196,26.969302,1.0,417.7,0.0,417.7,0.0,1.0,0.0,1.0,0.0,0,14,2000.0,447.030311,148.459781,0.272727,12
C16199,2481.696036,1.0,1326.09,1326.09,0.0,2033.191162,0.583333,0.583333,0.0,0.166667,8,15,3500.0,1491.960053,751.452457,0.0,12
C16200,1978.669021,1.0,1224.01,803.85,420.16,0.0,0.916667,0.75,0.333333,0.0,0,41,3500.0,429.743823,440.784074,0.0,12
C16203,1096.991698,1.0,1567.12,826.63,740.49,0.0,1.0,0.666667,0.916667,0.0,0,37,1200.0,993.247869,571.822624,0.0,12
C16207,1779.435899,1.0,0.0,0.0,0.0,2131.824562,0.0,0.0,0.0,0.333333,4,0,2000.0,2563.051966,515.702583,0.083333,12
C16209,1120.057407,1.0,417.72,0.0,417.72,1176.894248,0.333333,0.0,0.333333,0.166667,2,4,2000.0,1362.230146,973.111675,0.0,12
C16216,2660.23788,1.0,0.0,0.0,0.0,1646.928989,0.0,0.0,0.0,0.333333,10,0,3000.0,499.241223,1272.079422,0.0,12
C16218,1806.895078,1.0,223.6,223.6,0.0,855.065409,0.083333,0.083333,0.0,0.5,8,1,2000.0,1003.294384,660.657081,0.0,12
C16222,1363.93317,1.0,74.0,74.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,330.099968,273.120559,0.0,12
C16225,1764.972148,1.0,95.44,0.0,95.44,0.0,0.416667,0.0,0.416667,0.0,0,5,5000.0,2686.89785,427.511065,0.0,12
C16227,462.340941,1.0,125.0,0.0,125.0,0.0,0.416667,0.0,0.416667,0.0,0,5,500.0,250.788354,350.085005,0.0,12
C16228,418.937604,1.0,1166.24,679.73,486.51,0.0,0.75,0.75,0.583333,0.0,0,39,7000.0,846.60721,194.955516,0.0,12
C16229,387.967458,1.0,944.49,0.0,944.49,0.0,1.0,0.0,1.0,0.0,0,23,1000.0,831.708548,218.808215,0.0,12
C16230,87.217542,0.727273,205.46,205.46,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,1600.0,335.650351,141.824682,0.090909,12
C16232,550.50988,1.0,194.03,194.03,0.0,0.0,0.583333,0.583333,0.0,0.0,0,7,4000.0,589.020267,216.511505,0.0,12
C16236,2677.340611,1.0,1443.89,1255.71,188.18,0.0,0.833333,0.75,0.5,0.0,0,35,8000.0,707.157146,691.597386,0.0,12
